SK_ID_CURR,ext_source_3,ext_source_2,replacement_occupation_laborers,days_birth,age,code_gender_m,code_gender_f,name_income_type_working,name_education_type_higher_education,region_rating_client_w_city,region_rating_client,days_id_publish,name_education_type_secondary__secondary_special,intervalle_age_2635,intervalle_age_5665,occupation_type_laborers,flag_document_3,flag_emp_phone,occupation_type_pensioner,name_income_type_pensioner,replacement_occupation_pensioner,organization_type_xna,days_last_phone_change,days_employed,totalarea_mode,name_contract_type,region_population_relative,days_registration,replacement_occupation_core_staff,def_60_cnt_social_circle,occupation_type_drivers,replacement_occupation_managers,def_30_cnt_social_circle,organization_type_business_entity_type_3,intervalle_age_66,organization_type_selfemployed,amt_credit,amt_goods_price,reg_city_not_work_city,intervalle_age_025,flag_document_6,name_housing_type_with_parents,occupation_type_core_staff,occupation_type_lowskill_laborers,name_housing_type_house__apartment,occupation_type_managers,flag_work_phone,flag_phone,name_income_type_state_servant,name_family_status_civil_marriage,occupation_type_sales_staff,reg_city_not_live_city,intervalle_revenu_225001,hour_appr_process_start,occupation_type_accountants,duree_moyenne_credit,name_family_status_widow,live_city_not_work_city,flag_own_car,name_family_status_married,name_family_status_single__not_married,organization_type_school,amt_req_credit_bureau_year,occupation_type_security_staff,amt_annuity,organization_type_construction,intervalle_age_4655,cnt_children,name_housing_type_rented_apartment,obs_30_cnt_social_circle,obs_60_cnt_social_circle,occupation_type_cooking_staff,organization_type_transport_type_3,amt_req_credit_bureau_mon,flag_document_13,organization_type_bank,intervalle_revenu_90001135000,emergencystate_mode,occupation_type_high_skill_tech_staff,organization_type_medicine,name_income_type_commercial_associate,intervalle_age_3645,organization_type_restaurant,flag_document_14,organization_type_trade_type_3,years_beginexpluatation_medi,years_beginexpluatation_avg,organization_type_other,organization_type_police,organization_type_university,organization_type_transport_type_4,occupation_type_waitersbarmen_staff,intervalle_revenu_135001180000,years_beginexpluatation_mode,cnt_fam_members,occupation_type_medicine_staff,name_housing_type_municipal_apartment,organization_type_security,organization_type_security_ministries,organization_type_military,name_education_type_lower_secondary,flag_document_18,flag_document_16,organization_type_business_entity_type_2,organization_type_trade_type_7,organization_type_trade_type_6,name_housing_type_office_apartment,occupation_type_cleaning_staff,name_education_type_academic_degree,organization_type_industry_type_12,occupation_type_it_staff,organization_type_electricity,organization_type_kindergarten,organization_type_culture,flag_document_17,flag_document_15,weekday_appr_process_start_saturday,intervalle_revenu_180001225000,flag_document_11,organization_type_government
324032,0.7922644738669378,0.2208304379611791,0,-13922,38.14246575342466,1,0,1,1,2,2,-4295,0,0,0,0,0,1,0,0,0,0,-313.0,-3617,0.1564,1,0.010966,-5430.0,1,0.0,0,0,0.0,0,0,0,270000.0,270000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,20.0,0,0,1,1,0,0,0.0,0,13500.0,0,0,1,0,0.0,0.0,0,0,1.0,0,0,0,0,1,0,0,1,0,0,0,0.9891,0.9891,0,0,0,0,0,1,0.9891,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449202,0.6296742509538716,0.5995512425622918,0,-18398,50.40547945205479,1,0,1,1,2,2,-1678,0,0,0,1,1,1,0,0,0,0,-557.0,-2796,0.0434,0,0.035792,-607.0,1,0.0,0,0,0.0,1,0,0,1190340.0,1190340.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,0,18.731057923806823,0,0,0,1,0,0,1.0,0,63549.0,0,1,0,0,1.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.9995,0,0,0,0,0,0,0.9995,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351134,0.7091891096653581,0.7048932175440978,1,-20330,55.6986301369863,0,1,1,0,2,2,-3844,1,0,1,0,1,1,0,0,0,0,-706.0,-3420,0.0999,0,0.00733,-2821.0,0,0.0,0,0,0.0,0,0,1,500211.0,500211.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,9,0,16.79377549478773,0,0,0,1,0,0,1.0,0,29785.5,0,0,0,0,3.0,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.996,0.996,0,0,0,0,0,0,0.996,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
413796,0.4241303111942548,0.6962144267119089,1,-17335,47.49315068493151,0,1,0,0,2,2,-852,1,0,0,1,1,1,0,0,0,0,-269.0,-8968,0.0384,0,0.025164,-8133.0,0,0.0,0,0,0.0,1,0,0,319981.5,319981.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,19.43345176277672,0,0,0,0,0,0,2.0,0,16465.5,0,1,0,0,0.0,0.0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0.9747,0.9747,0,0,0,0,0,0,0.9747,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336465,0.178760465484575,0.2586109263394606,0,-20260,55.50684931506849,0,1,0,0,2,2,-3299,1,0,1,0,1,0,1,1,1,1,-1607.0,365243,0.3087,0,0.0096569999999999,-3496.0,0,0.0,0,0,0.0,0,0,0,808650.0,808650.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,34.01476433844407,0,0,0,1,0,0,0.0,0,23773.5,0,0,0,0,0.0,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.9856,0.9856,0,0,0,0,0,0,0.9856,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454776,0.5937175866150576,0.48788414821526,1,-18737,51.33424657534247,0,1,1,0,2,2,-2288,1,0,0,0,1,1,0,0,0,0,-152.0,-6644,1.0,0,0.026392,-7338.0,0,0.0,0,0,0.0,0,0,0,1107000.0,1107000.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,9,0,17.87141300399564,0,0,0,1,0,0,1.0,0,61942.5,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9821,0.9821,0,0,0,0,0,0,0.9821,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
353495,0.4452603161334991,0.5679425372450402,1,-16763,45.92602739726028,1,0,1,0,2,2,-317,1,0,0,1,1,1,0,0,0,0,-533.0,-681,0.0124,0,0.028663,-7287.0,0,0.0,0,0,0.0,0,0,0,900000.0,900000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,28.109627547435,0,0,1,1,0,0,2.0,0,32017.5,1,1,1,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9836,0.9836,0,0,0,0,0,0,0.9836,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323179,0.6279908192952864,0.5123818700918991,0,-20261,55.50958904109589,0,1,0,0,2,2,-3614,1,0,1,0,0,0,1,1,1,1,-2214.0,365243,0.0496,0,0.003813,-13450.0,0,0.0,0,0,0.0,0,0,0,685012.5,685012.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,25.094790636333663,1,0,0,0,0,0,2.0,0,27297.0,0,0,0,0,6.0,6.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.9801,0.9801,0,0,0,0,0,0,0.9801,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
168627,0.3296550543128238,0.7779582163141412,0,-18483,50.63835616438356,0,1,0,1,1,1,-2026,0,0,0,0,1,1,0,0,0,0,-2.0,-10815,0.3717,1,0.072508,-12575.0,0,0.0,0,1,0.0,0,0,0,337500.0,337500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,1,20.0,0,0,0,0,1,0,0.0,0,16875.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.9871,0.9871,0,0,1,0,0,0,0.9767,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
126799,0.8193176922872417,0.8090311647187206,1,-16368,44.84383561643836,1,0,1,0,2,2,-4185,1,0,0,1,1,1,0,0,0,0,-1956.0,-715,0.0532,0,0.018634,-8861.0,0,0.0,0,0,0.0,0,0,0,420894.0,420894.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,19.46960865945045,0,0,1,1,0,0,4.0,0,21618.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0.9742,0.9742,1,0,0,0,0,0,0.9742,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115752,0.2721336844147212,0.7015891885071601,0,-20137,55.16986301369863,0,1,0,0,2,2,-3139,1,0,1,0,1,0,1,1,1,1,-792.0,365243,0.06,0,0.031329,-9230.0,0,0.0,0,0,0.0,0,0,0,332842.5,332842.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,27.547486033519554,0,0,0,1,0,0,5.0,0,12082.5,0,0,0,0,6.0,6.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9876,0.9876,0,0,0,0,0,1,0.9876,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265499,0.4135967602644276,0.7258791975811543,0,-22272,61.01917808219178,0,1,0,1,2,2,-4423,0,0,1,0,0,0,1,1,1,1,-226.0,365243,0.1772,1,0.02461,-11948.0,0,0.0,0,0,0.0,0,0,0,270000.0,270000.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15,0,20.0,0,0,0,1,0,0,4.0,0,13500.0,0,0,0,0,2.0,2.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0.9831,0.9831,0,0,0,0,0,0,0.9831,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154899,0.6413682574954046,0.6453584194715414,1,-14800,40.54794520547945,0,1,0,0,1,1,-4363,1,0,0,1,1,1,0,0,0,0,-546.0,-47,0.1304,0,0.0116569999999999,-6372.0,0,0.0,0,0,0.0,1,0,0,900000.0,900000.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,14,0,34.20557550880793,0,0,1,1,0,0,1.0,0,26311.5,0,0,0,0,0.0,0.0,0,0,4.0,0,0,1,0,0,0,1,1,0,0,0,0.9911,0.9911,0,0,0,0,0,0,0.9911,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120984,0.6839597821235657,0.789461779190495,0,-22615,61.95890410958904,1,0,1,1,2,2,-3960,0,0,1,0,0,1,0,0,0,0,-680.0,-4165,0.0498,0,0.02461,-12284.0,1,0.0,0,0,0.0,1,0,0,2250000.0,2250000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18,0,19.312475859405176,0,0,1,1,0,0,0.0,0,116505.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.9518,0.9518,0,0,0,0,0,0,0.9518,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142773,0.4436153084085652,0.6070090076875712,0,-24669,67.58630136986301,0,1,0,0,2,2,-1707,1,0,0,0,0,0,1,1,1,1,-1573.0,365243,0.141,0,0.00733,-9599.0,0,0.0,0,0,0.0,0,1,0,71955.0,71955.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14,0,9.36182669789227,1,0,0,0,0,0,2.0,0,7686.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9861,0.9861,0,0,0,0,0,1,0.9861,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189092,0.5454819202423096,0.7581385741867562,0,-12868,35.25479452054795,1,0,0,1,1,1,-4578,0,0,0,0,0,1,0,0,0,0,-20.0,-389,0.4293,0,0.072508,-4136.0,0,0.0,0,1,0.0,1,0,0,116892.0,116892.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,10,0,20.56690419635788,0,0,0,1,0,0,2.0,0,5683.5,0,0,2,0,3.0,3.0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,0.9811,0.9811,0,0,0,0,0,0,0.9811,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174675,0.5965136885643005,0.5875607250393726,0,-21896,59.989041095890414,1,0,0,0,2,2,-4359,1,0,1,0,0,0,1,1,1,1,0.0,365243,0.0463,0,0.02461,-8537.0,0,0.0,0,0,0.0,0,0,0,728460.0,728460.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,0,19.062647197362224,0,0,0,1,0,0,0.0,0,38214.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9866,0.9866,0,0,0,0,0,1,0.9866,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
219367,0.511891801533151,0.4655223058673681,1,-18226,49.93424657534246,0,1,1,0,2,2,-1774,1,0,0,0,0,1,0,0,0,0,-579.0,-1416,0.0521,0,0.026392,-12357.0,0,0.0,0,0,0.0,0,0,0,540000.0,540000.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17,0,17.346053772766695,0,0,1,1,0,0,1.0,0,31131.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.9791,0.9791,1,0,0,0,0,0,0.9791,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
414040,0.2764406945454034,0.2653032236400573,0,-9163,25.10410958904109,1,0,0,1,2,2,-1818,0,1,0,0,1,1,0,0,0,0,-1935.0,-1080,0.0645,0,0.018634,-4003.0,0,0.0,0,1,0.0,1,0,0,900000.0,900000.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,17,0,34.19972640218878,0,0,0,0,1,0,6.0,0,26316.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.9781,0.9781,0,0,0,0,0,0,0.9782,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420609,0.5226973172821112,0.5883394933705777,1,-16889,46.271232876712325,1,0,0,0,2,2,-421,1,0,0,1,1,1,0,0,0,0,-682.0,-471,0.0713,0,0.025164,-995.0,0,0.0,0,0,0.0,1,0,0,177903.0,177903.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16,0,16.34987593052109,0,1,1,0,0,0,4.0,0,10881.0,0,1,2,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.9821,0.9821,0,0,0,0,0,1,0.9821,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381926,0.1951984060044098,0.3991982342162458,0,-12856,35.221917808219175,0,1,1,1,2,2,-3638,0,0,0,0,0,1,0,0,0,0,-1820.0,-505,0.0637,0,0.0145199999999999,-4656.0,1,0.0,0,0,0.0,0,0,0,454500.0,454500.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,0,10.235103364410216,0,0,1,1,0,0,3.0,0,44406.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.9841,0.9841,0,0,0,0,0,1,0.9841,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109725,0.7826078370261895,0.3415703062192277,0,-23066,63.1945205479452,0,1,0,0,2,2,-3960,1,0,1,0,0,0,1,1,1,1,0.0,365243,0.1058,0,0.010966,-12470.0,0,0.0,0,0,0.0,0,0,0,191880.0,191880.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,11,0,10.196078431372548,1,0,0,0,0,0,2.0,0,18819.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9786,0.9786,0,0,0,0,0,0,0.9786,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443887,0.2881295999178507,0.6726402139091726,0,-22588,61.88493150684931,1,0,0,1,1,1,-3247,0,0,1,1,0,1,0,0,0,0,-1693.0,-3684,0.0399,0,0.032561,-5087.0,0,0.0,0,1,0.0,0,0,0,900000.0,900000.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,15,0,30.998140111593305,0,0,0,0,0,0,4.0,0,29034.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0.921,0.921,0,0,0,0,0,0,0.9211,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
423757,0.3376727217405312,0.5244903632037425,1,-18393,50.391780821917806,0,1,1,0,2,2,-1923,1,0,0,0,1,1,0,0,0,0,-1542.0,-2974,0.0906,0,0.01885,-9498.0,0,0.0,0,0,0.0,1,0,0,573408.0,573408.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,12,0,17.836506159014558,0,0,0,0,0,0,4.0,0,32148.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.9727,0.9727,0,0,0,0,0,0,0.9727,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454689,0.7449321846094795,0.6008158690584421,1,-12581,34.46849315068493,0,1,1,0,2,2,-4811,1,1,0,1,1,1,0,0,0,0,-1171.0,-5231,0.0478,0,0.030755,-4800.0,0,0.0,0,0,0.0,0,0,0,247275.0,247275.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17,0,15.340591848129536,0,0,0,1,0,0,0.0,0,16119.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.9876,0.9876,0,0,0,0,0,0,0.9876,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190096,0.0395105215047467,0.7688031749084139,0,-15897,43.55342465753424,0,1,0,1,2,2,-3976,0,0,0,0,1,1,0,0,0,0,-1749.0,-2578,0.1115,0,0.031329,-3859.0,0,0.0,0,1,0.0,1,0,0,345843.0,345843.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17,1,10.072608125819135,0,0,1,0,1,0,3.0,0,34335.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0.997,0.997,0,0,0,0,0,0,0.997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132057,0.4329616670974407,0.0784769711057594,1,-9299,25.476712328767125,0,1,1,0,3,3,-1888,1,1,0,0,1,1,0,0,0,0,-643.0,-903,0.0552,0,0.020713,-1858.0,0,0.0,0,0,0.0,1,0,0,1378953.0,1378953.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,8,0,27.76676332004349,0,0,0,0,0,0,3.0,0,49662.0,0,0,0,0,3.0,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9975,0.9975,0,0,0,0,0,1,0.9975,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176099,0.1229554179088549,0.3572819736123357,1,-14876,40.75616438356165,0,1,1,0,2,2,-4713,1,0,0,1,1,1,0,0,0,0,-1132.0,-8183,0.0524,0,0.035792,-2408.0,0,0.0,0,0,0.0,0,0,0,808650.0,808650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,25.700800915331808,0,0,0,1,0,0,0.0,0,31464.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.9796,0.9796,0,0,0,0,0,1,0.9796,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438553,0.7726311345553628,0.7456371132274257,1,-20176,55.276712328767125,1,0,1,0,2,2,-3548,1,0,1,0,0,1,0,0,0,0,0.0,-10445,0.0029,0,0.01885,-9510.0,0,0.0,1,0,0.0,0,0,0,719365.5,719365.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,0,19.51642046148212,0,0,0,1,0,0,5.0,0,36859.5,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9652,0.9652,1,0,0,0,0,1,0.9652,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346800,0.3842068130556564,0.566477042637859,1,-12940,35.45205479452055,1,0,1,0,2,2,-4676,0,0,0,1,1,1,0,0,0,0,-1693.0,-468,0.014,0,0.010643,-4668.0,0,0.0,0,0,0.0,1,0,0,943425.0,943425.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,28.11829399141631,0,0,1,1,0,0,3.0,0,33552.0,0,0,1,0,4.0,4.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.9821,0.9821,0,0,0,0,0,1,0.9821,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401616,0.7295666907060153,0.7596350484541551,0,-20384,55.84657534246576,0,1,0,0,1,1,-3881,1,0,1,0,0,0,1,1,1,1,-780.0,365243,0.2459,0,0.032561,-1835.0,0,0.0,0,0,0.0,0,0,0,1649646.0,1649646.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11,0,37.79647386328488,0,0,0,1,0,0,1.0,0,43645.5,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.998,0.998,0,0,0,0,0,0,0.997,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
299015,0.501075160239048,0.3941323638885272,0,-19697,53.96438356164384,0,1,0,0,3,3,-3101,1,0,0,0,1,0,1,1,1,1,-1628.0,365243,0.0597,0,0.020246,-13757.0,0,0.0,0,0,0.0,0,0,0,835380.0,835380.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,25.117034230821268,0,0,0,1,0,0,2.0,0,33259.5,0,1,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9762,0.9762,0,0,0,0,0,0,0.9762,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405706,0.7062051096536562,0.6092914741367198,0,-12664,34.6958904109589,0,1,1,1,2,2,-4908,0,1,0,0,1,1,0,0,0,0,-740.0,-5564,0.0008,0,0.018801,-4901.0,1,0.0,0,0,0.0,0,0,0,855882.0,855882.0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,9,0,23.51873377024855,0,0,1,1,0,0,1.0,0,36391.5,0,0,2,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9826,0.9826,0,0,0,0,0,1,0.9762,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
260972,0.7922644738669378,0.5208842009110413,1,-14334,39.271232876712325,0,1,0,0,2,2,-2210,1,0,0,1,1,1,0,0,0,0,-384.0,-233,0.0656,0,0.005144,-1137.0,0,0.0,0,0,0.0,1,0,0,688500.0,688500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,25.0984251968504,0,0,0,1,0,0,8.0,0,27432.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,1,0,0,0,1,1,0,0,0,0.9925,0.9925,0,0,0,0,0,0,0.9926,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257870,0.3062022983135042,0.6999613753422849,1,-15008,41.11780821917808,1,0,1,0,2,2,-4365,1,0,0,0,0,1,0,0,0,0,-791.0,-182,0.2874,0,0.022625,-805.0,0,0.0,0,0,0.0,1,0,0,675000.0,675000.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,16,0,20.78713968957872,0,0,1,1,0,0,1.0,0,32472.0,0,0,2,0,0.0,0.0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0.9866,0.9866,0,0,0,0,0,0,0.9866,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
262410,0.8128226070575616,0.5388803298295931,0,-13009,35.64109589041096,0,1,1,1,3,3,-4309,0,0,0,0,1,1,0,0,0,0,-1524.0,-2621,0.2592,0,0.007305,-6858.0,1,0.0,0,0,0.0,1,0,0,753840.0,753840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,30.83379348426284,0,0,0,0,1,0,0.0,0,24448.5,0,0,1,1,0.0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0.9846,0.9846,0,0,0,0,0,1,0.9846,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
251156,0.4596904504249018,0.6872056027169078,1,-17395,47.65753424657535,0,1,1,0,2,2,-941,1,0,0,1,1,1,0,0,0,0,-857.0,-2377,0.0517,0,0.009549,-10969.0,0,0.0,0,0,0.0,0,0,0,900000.0,900000.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,13,0,23.601604909133822,0,0,1,1,0,0,1.0,0,38133.0,0,1,0,0,3.0,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9836,0.9836,0,0,0,0,0,0,0.9836,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426435,0.4938628816996244,0.0756435715088399,1,-11728,32.131506849315066,1,0,1,0,2,2,-2442,1,1,0,1,0,1,0,0,0,0,0.0,-247,0.1305,1,0.00823,-7391.0,0,0.0,0,0,0.0,0,0,1,180000.0,180000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,20.0,0,0,1,1,0,0,1.0,0,9000.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9732,0.9732,0,0,0,0,0,1,0.9732,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259780,0.7583930617144343,0.6126958172878005,1,-19890,54.49315068493151,0,1,1,0,2,2,-3362,1,0,0,0,0,1,0,0,0,0,-2187.0,-658,0.0447,1,0.010966,-41.0,0,0.0,0,0,0.0,1,0,0,135000.0,135000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,20.0,0,0,0,1,0,0,1.0,0,6750.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
301366,0.2955826421513093,0.3395371759375342,0,-12461,34.13972602739726,0,1,1,1,3,3,-4358,0,1,0,0,1,1,0,0,0,0,-1527.0,-4026,0.0301,0,0.020246,-99.0,1,0.0,0,0,0.0,0,0,0,646920.0,646920.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13,0,33.96975425330813,0,0,0,1,0,1,0.0,0,19044.0,0,0,2,0,7.0,7.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.9925,0.9925,0,0,0,0,0,0,0.9926,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
